35,74848
42,74883
456,74925
226,75382
257,75608
43,75865
190,75908
614,76098
111,76712
39,76823
435,76862
500,77297
95,77798
99,77893
258,77992
20,78250
246,78270
476,78516
679,78992
230,79671
20,79901
28,79921
514,79949
340,80463
115,80803
58,80918
780,80975
166,81756
20,81922
20,81942
823,81962
24,82784
89,82808
20,82897
849,82917
164,83766
20,83930
20,83950
353,83970
358,84323
160,84681
107,84841
399,84948
315,85347
237,85662
73,85899
90,85973
575,86063
243,86637
79,86881
611,86960
260,87571
20,87830
105,87850
812,87956
20,88767
134,88787
40,88921
675,88960
25,89635
173,89661
147,89834
741,89980
154,90722
34,90875
59,90910
346,90969
521,91314
36,91836
69,91871
417,91940
109,92357
263,92466
182,92729
817,92911
59,93729
63,93788
20,93851
795,93871
204,94666
106,94870
20,94975
485,94995
255,95480
199,95735
29,95934
618,95963
344,96581
20,96925
20,96945
663,96965
72,97627
279,97700
20,97979
478,97999
203,98477
95,98680
20,98775
1090,98795
43,99885
51,99928
20,99979
728,99999
84,100727
20,100811
78,100831
867,100909
59,101776
23,101835
95,101857
223,101952
273,102176
117,102449
148,102565
530,102713
47,103244
212,103291
188,103503
722,103690
417,104412
20,104830
77,104850
461,104926
451,105387
82,105838
20,105920
804,105940
20,106744
20,106764
105,106784
825,106890
145,107715
73,107860
51,107933
82,107984
664,108067
22,108731
71,108753
718,108824
84,109542
172,109626
75,109798
326,109873
68,110199
218,110267
445,110485
946,110930
20,111876
20,111896
20,111916
820,111936
20,112756
94,112776
20,112869
381,112889
367,113271
258,113638
75,113895
54,113970
425,114024
216,114449
158,114665
1048,114823
29,115870
20,115900
50,115920
285,115970
39,116255
522,116295
151,116817
693,116967
233,117660
35,117893
23,117929
788,117951
59,118740
89,118798
99,118887
742,118986
155,119728
84,119883
20,119966
39,119986
306,120026
138,120332
277,120469
928,120747
278,121675
21,121953
20,121974
933,121994
20,122927
20,122947
20,122967
821,122987
152,123808
20,123960
20,123980
611,124000
263,124610
56,124873
69,124929
924,124997
37,125922
20,125959
20,125979
395,125999
253,126394
237,126647
20,126883
772,126903
267,127676
20,127943
20,127963
587,127983
142,128569
169,128711
58,128880
424,128938
219,129363
263,129582
20,129845
588,129865
280,130453
235,130733
25,130967
575,130992
100,131567
20,131667
215,131687
404,131902
46,132306
401,132351
152,132753
820,132905
191,133725
57,133916
20,133973
796,133993
106,134789
63,134895
31,134958
383,134989
490,135373
105,135863
20,135967
335,135987
473,136322
111,136795
20,136906
653,136926
152,137579
105,137731
89,137836
180,137925
719,138105
92,138824
82,138915
297,138997
445,139294
20,139739
236,139759
311,139995
481,140306
20,140788
124,140808
141,140932
328,141073
93,141401
479,141494
531,141974
124,142505
272,142629
47,142901
136,142948
467,143084
399,143551
30,143949
76,143979
531,144055
20,144586
345,144606
535,144950
228,145485
232,145713
54,145945
929,145999
20,146929
20,146949
28,146969
915,146997
20,147912
33,147932
20,147966
570,147986
151,148556
50,148707
20,148756
857,148776
286,149634
45,149919
20,149965
299,149985
630,150284
20,150914
39,150934
720,150973
109,151693
174,151802
20,151976
904,151996
20,152900
20,152920
31,152940
161,152971
713,153132
124,153844
23,153969
157,153992
768,154148
58,154917
20,154975
612,154995
51,155607
148,155658
92,155806
855,155898
162,156753
63,156915
20,156978
900,156998
37,157898
20,157935
20,157955
833,157975
81,158808
20,158889
66,158909
746,158975
96,159721
88,159818
75,159906
557,159980
358,160537
20,160895
27,160915
769,160942
20,161711
124,161731
20,161855
647,161875
294,162522
86,162817
20,162902
916,162922
30,163838
109,163868
20,163978
640,163998
240,164638
53,164879
48,164932
544,164979
54,165523
25,165577
175,165602
938,165777
164,166715
20,166880
20,166900
1014,166920
20,167933
20,167953
20,167973
557,167993
81,168550
328,168631
20,168959
480,168979
137,169459
369,169596
20,169965
644,169985
96,170629
246,170726
20,170972
851,170992
108,171843
20,171952
20,171972
28,171992
907,172020
22,172927
20,172949
536,172969
339,173505
96,173844
20,173940
750,173960
39,174710
143,174749
38,174893
540,174931
141,175471
279,175612
49,175892
106,175941
719,176047
56,176766
94,176822
842,176916
20,177758
130,177778
83,177908
864,177991
36,178855
20,178891
74,178911
623,178985
36,179608
128,179644
29,179771
1079,179800
20,180879
20,180899
43,180919
806,180962
34,181768
49,181802
32,181851
519,181883
425,182402
51,182827
68,182878
875,182946
115,183822
30,183937
20,183967
186,183988
363,184174
88,184537
361,184625
500,184986
20,185486
339,185506
20,185845
308,185865
785,186172
20,186958
20,186978
323,186998
518,187321
20,187839
112,187859
219,187970
60,188189
654,188249
20,188903
147,188923
770,189071
20,189841
84,189861
593,189944
291,190537
27,190829
57,190855
665,190913
333,191577
60,191910
25,191970
882,191995
48,192877
42,192925
22,192967
211,192990
191,193201
120,193392
378,193512
695,193890
20,194585
95,194605
88,194700
665,194788
237,195453
52,195690
211,195743
357,195954
20,196311
532,196331
22,196863
511,196885
213,197397
317,197610
20,197927
526,197947
71,198472
389,198544
65,198933
206,198998
92,199204
28,199297
233,199325
1171,199558
109,200729
20,200838
66,200858
216,200923
137,201140
73,201277
498,201350
944,201848
70,202792
63,202862
73,202925
436,202997
290,203433
237,203723
20,203959
904,203979
76,204883
20,204959
20,204979
726,204999
145,205725
97,205869
20,205967
33,205987
844,206020
20,206864
107,206884
631,206992
136,207623
168,207759
46,207928
192,207974
97,208166
20,208264
327,208284
1254,208610
20,209864
82,209884
20,209966
96,209986
27,210083
866,210109
20,210975
732,210995
20,211727
231,211747
20,211977
643,211997
157,212640
43,212797
60,212840
498,212900
453,213399
20,213851
62,213871
274,213933
308,214207
172,214516
56,214688
827,214744
351,215571
20,215921
44,215941
777,215986
173,216763
41,216936
20,216977
23,216997
891,217020
27,217911
20,217938
539,217958
94,218497
247,218591
76,218838
938,218914
75,219852
20,219927
44,219947
44,219991
756,220036
184,220792
20,220976
337,220996
280,221333
51,221613
242,221664
840,221906
117,222746
82,222863
20,222945
798,222965
36,223763
87,223799
56,223886
200,223942
279,224142
400,224422
90,224821
282,224911
446,225193
338,225639
20,225977
169,225997
373,226166
20,226539
207,226559
444,226766
312,227210
129,227522
181,227651
1086,227832
35,228918
24,228953
22,228977
922,228999
20,229921
24,229941
20,229965
553,229985
420,230539
20,230959
20,230979
673,230999
139,231672
145,231811
20,231956
104,231976
414,232080
318,232494
74,232812
447,232886
67,233333
451,233400
78,233851
401,233929
189,234330
260,234519
200,234779
259,234979
227,235237
306,235465
42,235770
919,235812
74,236731
81,236806
22,236887
117,236908
155,237025
486,237180
20,237667
631,237687
390,238317
31,238707
20,238738
971,238758
170,239730
21,239900
75,239920
37,239996
70,240033
85,240103
474,240188
1110,240662
65,241772
107,241838
20,241945
168,241965
20,242133
541,242153
125,242694
521,242819
40,243340
338,243380
38,243717
776,243755
429,244531
20,244959
20,244979
113,244999
547,245112
228,245659
109,245887
357,245996
233,246353
20,246586
229,246606
522,246835
224,247356
24,247581
277,247605
718,247882
52,248600
248,248652
25,248900
452,248925
48,249377
483,249425
54,249909
103,249963
610,250066
227,250676
88,250903
935,250991
20,251925
20,251945
20,251965
347,251985
544,252333
20,252877
20,252897
823,252917
167,253740
48,253906
20,253954
479,253974
322,254454
32,254775
52,254807
886,254858
169,255744
46,255913
20,255959
182,255979
51,256161
478,256212
217,256691
222,256908
654,257129
81,257783
93,257864
63,257957
813,258020
102,258833
20,258936
439,258956
237,259394
296,259631
70,259927
751,259997
21,260748
49,260769
69,260818
673,260886
361,261559
57,261920
20,261977
832,261997
127,262829
20,262955
20,262975
299,262995
125,263295
547,263419
20,263966
204,263986
321,264190
323,264511
126,264834
245,264960
523,265205
101,265728
48,265829
370,265877
504,266247
67,266751
160,266818
733,266978
136,267711
64,267847
44,267911
147,267955
773,268102
60,268876
26,268936
430,268962
77,269392
20,269469
477,269489
261,269966
562,270227
113,270789
20,270902
806,270922
20,271727
112,271747
22,271860
819,271881
68,272700
134,272768
41,272902
554,272943
292,273497
191,273789
20,273979
126,273999
772,274125
49,274898
26,274946
622,274972
56,275594
302,275650
42,275952
26,275994
449,276020
43,276469
329,276513
275,276841
458,277116
106,277573
218,277680
390,277897
655,278287
20,278942
20,278962
331,278982
320,279313
135,279633
100,279768
636,279868
111,280503
114,280615
265,280729
272,280993
190,281265
517,281456
20,281973
176,281993
80,282169
162,282249
298,282411
328,282708
386,283036
518,283422
28,283939
483,283967
409,284450
33,284859
44,284892
763,284936
136,285699
76,285835
20,285911
160,285931
445,286092
243,286537
69,286779
420,286848
298,287268
187,287566
238,287753
439,287991
248,288430
46,288679
219,288724
142,288944
519,289086
292,289604
20,289896
780,289916
174,290696
81,290870
20,290951
86,290971
826,291057
57,291883
20,291940
352,291960
56,292311
569,292367
26,292935
172,292962
246,293133
502,293380
102,293882
313,293984
628,294297
30,294925
26,294956
764,294982
194,295746
37,295940
20,295977
69,295997
20,296066
112,296086
722,296198
627,296920
149,297548
45,297697
256,297742
22,297998
385,298020
20,298405
277,298425
635,298702
465,299337
27,299802
167,299829
328,299996
465,300325
20,300790
78,300810
614,300888
322,301502
126,301824
34,301950
35,301985
404,302020
204,302424
236,302628
708,302864
294,303572
40,303866
74,303906
949,303980
20,304929
30,304949
20,304979
518,304999
285,305517
74,305802
96,305876
60,305972
827,306032
76,306859
20,306935
455,306955
20,307410
167,307430
338,307597
547,307936
54,308482
156,308537
161,308692
552,308853
214,309405
62,309619
299,309681
921,309980
47,310900
22,310948
20,310969
103,310989
115,311092
192,311207
441,311399
736,311839
196,312575
40,312771
96,312811
320,312907
390,313228
323,313617
20,313941
704,313961
199,314665
20,314864
46,314884
235,314930
637,315166
20,315802
113,315822
139,315935
562,316074
325,316636
32,316961
28,316992
697,317020
159,317717
41,317876
140,317917
791,318057
96,318848
45,318944
93,318989
642,319082
20,319724
216,319744
259,319960
566,320219
114,320785
20,320899
297,320919
308,321217
394,321524
32,321918
736,321950
20,322687
195,322707
87,322902
791,322989
41,323781
78,323821
44,323900
251,323944
495,324195
105,324690
196,324795
492,324991
390,325482
70,325873
27,325942
882,325970
71,326852
27,326923
28,326950
286,326977
148,327263
112,327411
404,327523
181,327927
556,328108
309,328664
21,328973
468,328994
108,329462
114,329570
193,329684
986,329877
81,330863
21,330943
20,330964
604,330984
97,331589
208,331686
20,331894
898,331914
141,332812
20,332953
20,332973
597,332993
222,333590
89,333812
59,333901
94,333960
718,334054
140,334772
28,334911
667,334940
125,335607
158,335732
43,335891
340,335933
423,336273
20,336696
238,336716
630,336953
302,337583
35,337885
74,337920
238,337994
524,338231
193,338755
23,338949
176,338971
713,339147
110,339860
24,339970
322,339994
95,340316
455,340411
106,340866
141,340973
83,341114
560,341197
201,341758
384,341959
360,342343
253,342703
35,342956
825,342991
115,343816
25,343930
29,343955
561,343984
118,344544
176,344662
20,344838
243,344858
103,345101
696,345204
59,345900
345,345959
41,346304
413,346344
173,346757
673,346930
96,347603
208,347700
92,347908
488,347999
361,348488
77,348849
47,348926
773,348973
172,349746
20,349918
57,349938
795,349995
166,350790
20,350956
20,350976
838,350996
119,351834
20,351953
20,351973
433,351993
454,352426
20,352881
20,352901
121,352921
52,353041
115,353093
737,353207
563,353944
227,354508
161,354734
101,354895
88,354996
539,355084
259,355623
29,355882
148,355911
405,356059
115,356463
83,356578
472,356660
90,357133
95,357222
53,357318
686,357371
883,358057
20,358940
21,358960
192,358981
586,359173
208,359759
28,359967
289,359995
420,360284
20,360704
118,360724
1089,360842
20,361930
20,361950
20,361970
439,361990
361,362429
106,362790
20,362896
146,362916
826,363062
88,363888
22,363976
785,363998
166,364783
20,364949
20,364969
449,364989
102,365437
87,365539
66,365626
894,365693
163,366586
48,366749
60,366797
214,366857
670,367071
38,367742
201,367779
47,367980
562,368027
52,368589
236,368641
153,368877
492,369030
301,369522
77,369823
494,369901
388,370395
164,370783
34,370946
276,370980
498,371256
55,371754
159,371810
366,371969
219,372335
409,372554
20,372963
753,372983
193,373736
48,373930
22,373978
802,374000
80,374802
51,374881
27,374932
591,374959
369,375550
57,375919
20,375976
332,375996
433,376328
97,376762
87,376858
200,376946
736,377145
26,377881
20,377908
871,377928
157,378799
20,378955
20,378975
473,378995
352,379469
138,379821
34,379959
604,379993
20,380597
44,380617
334,380661
842,380995
20,381836
119,381856
20,381975
810,381995
57,382805
23,382862
52,382886
831,382937
20,383768
28,383788
177,383816
720,383993
20,384713
118,384733
20,384851
914,384871
125,385785
20,385909
29,385929
400,385958
339,386358
86,386697
130,386783
716,386913
136,387629
115,387765
26,387880
203,387907
770,388110
89,388881
20,388969
861,388989
20,389851
85,389871
23,389956
163,389979
466,390141
360,390607
32,390967
399,391000
64,391398
235,391462
70,391697
543,391767
373,392311
73,392683
241,392756
209,392997
69,393206
491,393276
40,393766
446,393806
250,394252
235,394502
251,394737
139,394988
615,395127
60,395742
20,395802
489,395822
359,396311
147,396671
113,396818
761,396931
132,397692
141,397824
20,397965
262,397985
191,398246
483,398438
46,398921
517,398967
410,399483
74,399893
20,399968
536,399988
158,400524
72,400682
140,400754
126,400894
100,401020
700,401120
77,401820
493,401897
489,402390
20,402880
28,402900
618,402927
84,403546
315,403629
20,403944
752,403964
43,404717
96,404760
90,404856
191,404946
205,405137
554,405342
77,405896
546,405973
122,406519
133,406641
222,406775
771,406997
29,407768
163,407797
20,407960
529,407980
221,408509
148,408730
20,408879
379,408899
426,409277
226,409703
62,409929
411,409991
213,410402
145,410615
43,410760
307,410803
94,411110
708,411204
46,411912
558,411958
22,412516
23,412538
20,412561
843,412581
23,413424
466,413447
25,413913
340,413938
32,414278
631,414311
40,414942
891,414982
67,415872
20,415939
25,415959
432,415984
163,416416
134,416579
171,416713
228,416884
771,417113
92,417884
20,417976
496,417996
333,418492
126,418825
44,418952
257,418996
640,419253
60,419893
24,419953
476,419977
397,420454
49,420851
63,420900
365,420963
380,421328
144,421709
93,421852
298,421945
204,422243
501,422447
20,422948
860,422968
21,423828
24,423849
117,423872
83,423990
120,424073
31,424193
301,424223
1328,424525
31,425853
20,425884
23,425904
626,425927
197,426553
100,426749
72,426850
911,426922
65,427833
73,427898
28,427970
451,427998
349,428449
152,428798
45,428950
936,428995
20,429931
20,429951
20,429971
821,429991
23,430812
47,430835
74,430883
733,430957
235,431690
20,431925
37,431945
451,431981
217,432432
228,432649
121,432877
723,432998
216,433721
24,433937
20,433960
578,433980
41,434559
117,434599
236,434717
200,434953
43,435153
656,435196
60,435853
558,435913
284,436470
122,436755
81,436877
634,436958
238,437593
103,437831
20,437934
184,437954
748,438138
51,438885
49,438936
895,438985
60,439881
20,439941
20,439961
840,439981
35,440820
36,440856
76,440892
197,440967
668,441164
88,441832
58,441920
688,441977
61,442666
94,442726
54,442820
804,442875
103,443679
62,443782
25,443843
352,443868
96,444221
590,444316
20,444907
728,444927
290,445655
20,445945
22,445965
491,445987
121,446478
295,446599
63,446894
122,446957
350,447079
411,447430
63,447841
730,447903
42,448633
56,448675
126,448732
885,448858
65,449743
49,449808
84,449856
143,449940
353,450083
347,450436
135,450783
569,450918
233,451487
20,451721
131,451741
380,451872
22,452252
45,452274
560,452319
994,452879
31,453873
62,453903
25,453965
475,453990
142,454465
161,454607
219,454768
137,454987
602,455124
62,455726
72,455788
1053,455860
31,456913
35,456944
20,456979
61,456999
819,457059
20,457878
68,457898
518,457966
42,458485
370,458527
56,458896
817,458952
185,459769
20,459955
20,459975
35,459995
73,460030
540,460103
154,460643
893,460797
117,461690
94,461808
45,461901
965,461947
46,462911
20,462957
23,462977
366,463000
99,463365
423,463464
62,463887
593,463949
36,464542
131,464579
71,464710
1030,464781
127,465811
37,465938
20,465975
613,465995
27,466608
207,466635
111,466842
765,466953
182,467718
33,467900
20,467933
69,467953
924,468022
24,468946
20,468969
342,468989
622,469332
20,469954
20,469974
184,469994
73,470178
232,470251
138,470483
744,470621
400,471365
130,471765
20,471895
517,471915
391,472432
141,472823
20,472963
360,472983
50,473343
556,473393
44,473948
486,473992
134,474479
308,474613
72,474920
253,474993
155,475246
150,475402
405,475551
643,475956
92,476599
58,476692
35,476750
544,476785
376,477329
31,477706
255,477737
645,477992
245,478637
44,478882
69,478927
857,478995
20,479853
69,479873
20,479942
231,479962
301,480193
20,480495
20,480515
956,480535
293,481491
79,481784
69,481863
510,481932
52,482442
146,482494
243,482639
568,482883
27,483451
20,483477
502,483497
428,484000
31,484428
418,484458
66,484876
84,484942
535,485026
145,485561
200,485706
886,485906
22,486793
90,486815
93,486905
437,486998
340,487435
197,487775
20,487972
555,487992
69,488546
38,488615
261,488653
267,488914
198,489181
176,489378
382,489554
978,489936
20,490914
27,490934
20,490961
574,490981
40,491555
43,491595
268,491638
743,491905
257,492648
22,492904
31,492927
278,492958
634,493236
28,493870
69,493898
123,493966
358,494089
461,494447
50,494908
281,494958
526,495240
118,495766
41,495884
164,495925
28,496089
236,496117
139,496353
1260,496492
37,497752
104,497789
90,497893
600,497983
169,498583
20,498752
162,498772
288,498934
96,499222
244,499318
91,499562
1184,499653
120,500837
20,500957
20,500977
324,500997
395,501321
202,501716
20,501918
857,501938
154,502795
31,502949
20,502980
101,503000
702,503100
166,503802
24,503968
302,503992
134,504295
243,504429
115,504672
833,504788
200,505621
23,505822
133,505844
857,505977
111,506834
20,506945
20,506965
144,506985
96,507129
184,507226
198,507410
498,507608
72,508107
379,508178
256,508558
1119,508814
20,509933
20,509953
20,509973
105,509993
436,510098
67,510534
163,510601
589,510764
580,511353
22,511933
20,511955
565,511975
63,512540
277,512603
89,512880
51,512969
670,513020
20,513690
191,513710
848,513901
103,514749
20,514852
124,514872
672,514996
210,515668
75,515878
20,515953
886,515973
86,516859
34,516945
20,516979
693,516999
242,517692
34,517934
20,517969
806,517989
22,518794
109,518816
33,518925
782,518959
160,519741
20,519901
55,519921
234,519976
300,520210
157,520510
329,520668
61,520996
287,521057
284,521345
250,521628
631,521878
361,522508
24,522870
20,522894
910,522914
81,523824
75,523905
20,523980
761,524000
85,524761
27,524846
34,524873
631,524907
417,525538
20,525954
20,525974
138,525994
316,526133
166,526449
215,526614
566,526830
542,527396
20,527938
24,527958
610,527982
58,528592
254,528650
37,528904
79,528941
306,529020
429,529326
52,529756
882,529808
122,530690
165,530813
20,530978
558,530998
314,531556
78,531869
31,531947
628,531978
188,532607
134,532795
60,532929
828,532989
67,533818
24,533885
20,533908
990,533928
30,534918
20,534948
24,534968
201,534992
166,535193
120,535359
279,535479
759,535758
407,536516
46,536924
20,536969
345,536989
414,537335
131,537749
88,537881
198,537968
178,538166
365,538344
176,538709
215,538885
152,539100
154,539252
309,539406
1030,539715
190,540745
20,540935
33,540955
177,540988
287,541165
118,541452
175,541570
650,541745
416,542395
108,542811
23,542919
267,542942
154,543210
584,543363
20,543947
676,543967
295,544643
21,544939
20,544960
340,544980
270,545320
354,545590
34,545945
619,545979
199,546599
78,546797
57,546876
421,546933
505,547354
23,547859
20,547883
613,547903
421,548516
26,548937
27,548962
290,548990
117,549280
93,549397
344,549490
634,549835
87,550469
199,550556
54,550755
1053,550810
49,551863
63,551912
20,551975
543,551995
274,552538
48,552813
28,552861
245,552889
289,553134
248,553423
180,553671
372,553850
716,554223
36,554939
20,554974
532,554994
20,555526
99,555546
350,555645
460,555995
122,556456
158,556578
258,556736
64,556995
362,557059
179,557421
155,557600
318,557756
731,558074
20,558805
163,558825
787,558988
123,559775
64,559898
20,559961
810,559981
73,560791
61,560864
20,560925
117,560945
277,561062
123,561339
310,561462
1096,561772
43,562868
37,562911
20,562947
921,562967
52,563889
20,563941
20,563961
574,563981
35,564555
20,564590
169,564610
492,564779
663,565270
20,565934
20,565954
935,565974
20,566908
47,566928
20,566976
200,566996
351,567196
29,567547
96,567576
1162,567672
20,568833
24,568853
36,568878
680,568914
63,569594
20,569657
20,569677
915,569697
20,570612
156,570632
152,570788
663,570939
40,571602
284,571642
20,571925
285,571945
97,572231
581,572328
20,572908
910,572928
82,573838
20,573921
40,573941
839,573981
129,574820
20,574949
20,574969
617,574989
20,575606
194,575626
20,575820
619,575840
72,576459
304,576531
109,576835
123,576944
433,577067
412,577500
23,577912
936,577936
44,578872
26,578915
29,578941
473,578970
322,579443
193,579766
20,579959
789,579979
113,580768
82,580881
28,580963
614,580991
295,581605
61,581899
20,581960
782,581980
23,582762
174,582785
20,582959
628,582979
245,583607
79,583852
20,583931
242,583951
96,584192
230,584288
173,584518
1149,584691
91,585840
20,585931
20,585951
880,585971
97,586851
24,586948
20,586972
873,586992
68,587865
35,587932
29,587967
765,587996
99,588761
113,588860
26,588973
235,588999
473,589233
20,589706
20,589726
805,589746
314,590551
29,590865
20,590894
810,590914
81,591724
32,591805
137,591837
885,591975
30,592860
45,592890
26,592935
364,592961
175,593326
466,593501
29,593967
698,593996
169,594694
78,594863
21,594941
540,594962
412,595502
46,595915
24,595961
351,595985
368,596335
235,596703
32,596938
452,596970
448,597421
44,597869
22,597913
455,597934
426,598389
20,598815
154,598835
174,598989
238,599162
535,599401
22,599936
